Cudahy,660,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49101
DeForest,1071,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49102
Delavan-Darien,742,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49103
Elkhorn,1092,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49104
Fort Atkinson,994,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49105
Grafton,693,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49106
Green Bay Southwest,1220,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49107
Green Bay West,876,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49108
Greendale,953,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49109
Holmen,1228,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49110
Hortonville,1253,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49111
Jefferson,599,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49112
Kaukauna,1233,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49113
Kewaskum,580,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49114
La Crosse Central,1055,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49115
La Crosse Logan,754,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49116
Lakeland,749,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49117
Luxemburg-Casco,601,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49118
Marinette,644,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49119
McFarland,769,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49120
Medford,705,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49121
Menasha,963,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49122
Menomonie,1034,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49123
Merrill,786,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49124
Messmer,542,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49125
Milton,1075,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49126
Milwaukee Lutheran,860,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49127
Milwaukee Madison,710,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49128
Milwaukee North,448,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49129
Monona Grove,1191,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49130
Monroe,740,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49131
Mosinee,643,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49132
Mount Horeb,777,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49133
New Berlin Eisenhower,715,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49134
New Berlin West,716,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49135
New London,731,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49136
New Richmond,1057,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49137
Nicolet,1090,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49138
Notre Dame,755,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49139
Onalaska,953,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49140
Oregon,1252,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49141
Pewaukee,839,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49142
Pius XI Catholic,701,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49143
Plymouth,739,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49144
Port Washington,825,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49145
Portage,730,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49146
Pulaski,1161,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49147
Reedsburg,890,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49148
Rhinelander,768,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49149
Rice Lake,711,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49150
River Falls,1101,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49151
Saint Anthony,489,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49152
Sauk Prairie,886,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49153
Seymour,686,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49154
Shawano,805,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49155
Shorewood,663,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49156
Slinger,1069,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49157
South Milwaukee,1032,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49158
Sparta,894,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49159
Stoughton,905,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49160
Tomah,934,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49161
Union Grove,994,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49162
Waterford,984,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49163
Waukesha North,1079,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49164
Waunakee,1336,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49165
Waupaca,601,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49166
Wausau East,961,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49167
Wauwatosa East,1070,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49168
Wauwatosa West,1075,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49169
West Bend East,971,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49170
West Bend West,1113,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49171
West De Pere,1042,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49172
Westosha Central,1184,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49173
Whitefish Bay,942,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49174
Whitnall,812,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49175
Wilmot,906,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49176
Wisconsin Lutheran,857,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49177
Adams-Friendship,477,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49178
Altoona,529,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49179
Amery,485,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49180
Amherst,338,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49181
Arcadia,418,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49182
Baldwin-Woodville,476,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49183
Barron,369,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49184
Berlin,465,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49185
Big Foot,480,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49186
Black River Falls,479,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49187
Bloomer,401,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49188
Brillion,353,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49189
Brodhead,324,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49190
Brookfield Academy,337,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49191
Campbellsport,435,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49192
Carmen Northwest,435,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49193
Cedar Grove-Belgium,296,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49194
Chilton,405,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49195
Clinton,394,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49196
Clintonville,403,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49197
Columbus,428,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49198
Denmark,496,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49199
Dodgeville,383,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49200
Dominican,320,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49201
East Troy,532,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49202
Edgerton,527,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49203
Edgewood,528,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49204
Elk Mound,354,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49205
Ellsworth,531,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49206
Evansville,561,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49207
Fox Valley Lutheran,670,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49208
Freedom,521,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49209
Gale-Ettrick-Trempealeau,427,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49210
Gale-Ettrick-Trempealeau,427,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49210
Hayward,644,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49211
Kettle Moraine Lutheran,534,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49212
Kewaunee,319,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49213
Kiel,390,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49214
Lake Mills,488,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49215
Lakeside Lutheran,459,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49216
Lodi,456,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49218
Lomira,340,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49219
Marshall,295,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49220
Martin Luther,631,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49221
Mauston,490,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49222
Mayville,393,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49223
Milwaukee School of Languages,581,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49224
Nekoosa,309,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49225
New Holstein,311,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49226
North Fond du Lac,458,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49227
Northland Pines,453,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49228
Northwestern,412,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49229
Obama SCTE,456,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49230
Oconto,272,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49231
Oconto Falls,490,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49232
Omro,339,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49233
Oostburg,343,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49234
Osceola,529,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49235
Palmyra-Eagle,193,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49236
Peshtigo,332,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49237
Platteville,461,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49238
Poynette,317,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49239
Prairie du Chien,373,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49240
Prescott,457,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49241
Racine St. Catherine’s,464,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49242
Richland Center,452,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49243
Ripon,506,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49244
River Valley,398,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49245
St. Croix Central,531,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49246
Saint Francis,504,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49247
Saint Thomas More,530,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49248
Sheboygan Falls,522,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49249
Somerset,463,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49250
Southern Door,323,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49251
Spooner,377,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49252
Sturgeon Bay,411,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49253
Tomahawk,375,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49254
Two Rivers,553,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49255
Turner,488,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49256
University School of Milwaukee,403,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49257
Valders,308,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49258
Viroqua,337,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49259
Watertown Luther Prep,423,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49260
Waupun,564,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49261
Wautoma,399,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49262
West Salem,592,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49263
Westby,308,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49264
Westfield,287,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49265
Whitewater,585,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49266
Winneconne,522,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49267
Wisconsin Dells,591,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49268
Wrightstown,427,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49269
Xavier,479,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49270
Abbotsford,241,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49271
Algoma,198,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49272
Aquinas,313,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49273
Athens,119,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49274
Auburndale,224,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49275
Belleville,284,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49276
Bonduel,270,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49277
Boscobel,227,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49278
Boyceville,200,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49279
Brookwood,170,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49280
Cadott,260,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49281
Cambridge,276,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49282
Cameron,268,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49283
Chequamegon,234,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49284
Chetek-Weyerhaeuser,246,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49285
Cochrane-Fountain City,184,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49286
Colby,320,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49287
Coleman,221,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49288
Colfax,232,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49289
Crandon,235,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49290
Crivitz,237,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49291
Cuba City,263,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49292
Cumberland,310,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49293
Darlington,272,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49294
Deerfield,203,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49295
Destiny,249,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49296
Dodgeland,254,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49297
Durand-Arkansaw,319,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49298
Edgar,195,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49299
Fall Creek,240,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49300
Fennimore,222,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49301
Gibraltar,185,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49302
Glenwood City,188,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49303
Golda Meir,606,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49304
Grantsburg,223,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49305
Horicon,270,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49307
Howards Grove,262,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49308
Iola-Scandinavia,193,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49309
Iowa-Grant,199,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49310
Kenosha Christian Life,213,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49311
Kenosha St. Joseph Catholic,220,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49312
Kohler,217,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49313
Laconia,311,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49314
Ladysmith,253,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49315
Lake Country Lutheran,353,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49316
Lancaster,297,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49317
Lourdes Acad.,161,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49318
Luther,231,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49319
Manawa,221,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49320
Manitowoc Lutheran,216,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49321
Marathon,249,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49322
Markesan,273,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49323
Melrose-Mindoro,242,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49324
Menominee Indian,312,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49325
Mineral Point,239,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49326
Mishicot,275,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49327
Mondovi,256,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49328
Montello,239,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49329
Necedah,216,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49330
Neillsville,288,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49331
New Glarus,323,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49332
Osseo-Fairchild,270,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49333
Ozaukee,205,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49334
Pacelli,175,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49335
Pardeeville,259,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49336
Parkview,280,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49337
Phillips,222,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49338
Racine Lutheran,325,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49339
Random Lake,246,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49340
Reedsville,187,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49341
Regis,200,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49342
Roncalli,246,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49343
St. Croix Falls,352,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49344
Saint Mary Catholic,247,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49345
St. Mary's Springs,273,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49346
Shiocton,213,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49347
Shoreland Lutheran,364,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49348
Spencer,214,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49349
Spring Valley,199,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49350
Stanley-Boyd,332,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49351
Stratford,272,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49352
The Prairie School,232,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49353
Unity,289,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49354
Washburn,190,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49355
