Cumberland,300,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=66886
Darlington,280,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=66887
Deerfield,216,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=66888
Destiny,247,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=66889
Dodgeland,278,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=66890
Edgar,201,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=66892
Fall Creek,243,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=66893
Fennimore,223,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=66894
Gibraltar,182,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=66895
Glenwood City,195,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=66896
Golda Meir,594,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=66897
Grantsburg,255,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=66898
Horicon,275,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=66899
Howards Grove,283,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=66900
Iola-Scandinavia,197,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=66901
Iowa-Grant,204,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=66902
Kohler,223,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=66905
Laconia,317,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=66906
Ladysmith,246,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=66907
Lancaster,295,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=66909
Luther,228,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=66911
Manawa,215,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=66912
Manitowoc Lutheran,227,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=66913
Marathon,260,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=66914
Markesan,254,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=66915
Melrose-Mindoro,223,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=66916
Menominee Indian,349,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=66917
Mineral Point,245,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=66918
Mishicot,280,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=66919
Mondovi,250,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=66920
Montello,251,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=66921
Necedah,213,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=66922
Neillsville,269,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=66923
New Glarus,323,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=66924
Osseo-Fairchild,255,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=66925
Ozaukee,188,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=66926
Pacelli,169,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=66927
Pardeeville,263,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=66928
Parkview,238,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=66929
Phillips,217,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=66930
Racine Lutheran,303,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=66931
Random Lake,244,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=66932
Reedsville,192,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=66933
Regis,210,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=66934
Roncalli,223,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=66935
St. Croix Falls,345,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=66936
Saint Mary Catholic,277,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=66937
St. Mary's Springs,263,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=66938
Shiocton,221,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=66939
Shoreland Lutheran,384,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=66940
Spencer,220,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=66941
Spring Valley,198,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=66942
Stanley-Boyd,337,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=66943
Stratford,272,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=66944
The Prairie School,226,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=66945
Unity,295,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=66946
Washburn,198,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=66947
Waterloo,259,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=66948
Wayland Academy,159,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=66949
Weyauwega-Fremont,291,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=66950
Whitehall,216,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=66951
Wisconsin Heights,228,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=66953
Albany/Monticello,178,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=66955
Almond-Bancroft,109,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=66956
Assumption,139,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=66958
Augusta,226,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=66959
Bangor,203,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=66960
Barneveld,128,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=66961
Bayfield,116,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=66962
Belmont,121,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=66963
Benton,65,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=66964
Birchwood,67,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=66965
Black Hawk,109,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=66966
Blair-Taylor,193,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=66967
Bowler,100,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=66968
Bruce,131,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=66969
Butternut,57,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=66970
Cambria-Friesland,100,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=66971
Cashton,191,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=66972
Catholic Central,128,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=66973
Central WI Christian,119,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=66974
Clayton,93,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=66975
Clear Lake,181,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=66976
